id,Horodateur,IP,Identifiant,Type,Statut,Ville,Pays,Latitude,Longitude,Operateur
4674,2021-04-12 06:04:22.331026+00,,niriko.sarobidy,Eleve,Connexion valide,,,,,
4673,2021-04-12 06:04:04.352311+00,,razakambinintsoa_bajé.laurie,,Identifiant 'razakambinintsoa_bajé.laurie' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,,,,,
4672,2021-04-12 06:03:59.633674+00,,ratiaray.murah,,Identifiant 'ratiaray.murah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,,,,,
4671,2021-04-12 06:03:54.166896+00,,razakambinintsoa_baje.laurie,,Identifiant 'razakambinintsoa_baje.laurie' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,,,,,
4670,2021-04-12 06:03:50.307542+00,,ralambosoa.fano,Eleve,Connexion valide,,,,,
4669,2021-04-12 06:03:38.742485+00,,ralambosoa.fano,,Deconnexion,,,,,
4668,2021-04-12 06:03:28.20058+00,,rabearison.tonny,Eleve,Connexion valide,,,,,
4667,2021-04-12 06:03:27.488181+00,154.126.11.90,ratiaray.lauraine,,Identifiant 'ratiaray.lauraine' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4666,2021-04-12 06:03:23.829061+00,,rakotomalala.tiary,Eleve,Connexion valide,,,,,
4665,2021-04-12 06:03:22.938817+00,,rakotomalala.tiary,Eleve,Connexion valide,,,,,
4664,2021-04-12 06:03:21.908878+00,,rakotomalala.tiary,Eleve,Connexion valide,,,,,
4663,2021-04-12 06:03:20.998759+00,197.158.119.152,rakotomalala.tiary,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4662,2021-04-12 06:03:19.184159+00,197.158.119.152,rakotomalala.tiary,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4661,2021-04-12 06:03:18.309226+00,,rakotomalala.tiary,Eleve,Connexion valide,,,,,
4660,2021-04-12 06:03:16.688747+00,197.158.119.152,rakotomalala.tiary,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4659,2021-04-12 06:03:15.485309+00,,rafaralahy.andry,Prof,Deconnexion,,,,,
4658,2021-04-12 06:03:14.135526+00,,rabearison.tonny,Eleve,Connexion valide,,,,,
4657,2021-04-12 06:02:39.69462+00,,andriatsimatahomanana.ranty,Eleve,Connexion valide,,,,,
4656,2021-04-12 06:02:38.746327+00,197.149.38.171,randriarimanana.tahina,Prof,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
4655,2021-04-12 06:02:23.133649+00,41.207.56.235,ralambosoa.fano,Eleve,Deconnexion,Antananarivo,Madagascar,,,Telecom-Malagasy
4654,2021-04-12 06:02:14.575298+00,154.126.12.131,andrianandraina.maharo,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4653,2021-04-12 06:02:12.841446+00,154.126.11.90,andrianandraina.maharo,,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4652,2021-04-12 06:02:11.94841+00,154.126.11.90,andrianandraina.maharo,,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4651,2021-04-12 06:02:11.058698+00,154.126.11.90,andrianandraina.maharo,,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4650,2021-04-12 06:02:09.898786+00,,andrianandraina.maharo,,Deconnexion,,,,,
4649,2021-04-12 06:02:09.078977+00,154.126.11.90,andrianandraina.maharo,,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4648,2021-04-12 06:02:08.298401+00,,andrianandraina.maharo,,Deconnexion,,,,,
4647,2021-04-12 06:02:07.518978+00,,andrianandraina.maharo,Eleve,Deconnexion,,,,,
4646,2021-04-12 06:02:03.59124+00,2a01:cb14:49c:3a00:4509:3815:40ed:a27c,razakambinintsoa_bajee.laurie,Eleve,Connexion valide,Lyon,France,45.748,4.85,Orange
4645,2021-04-12 06:01:42.989255+00,197.149.60.53,rakotomalala.tendry,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
4644,2021-04-12 06:01:40.986637+00,,rakotonomenjanahary.ny_aina,Eleve,Connexion valide,,,,,
4643,2021-04-12 06:01:36.386121+00,,rafaralahy.andry,Prof,Connexion valide,,,,,
4642,2021-04-12 06:01:33.601335+00,2a01:cb14:49c:3a00:4509:3815:40ed:a27c,test,Prof,Deconnexion,Lyon,France,45.748,4.85,Orange
4641,2021-04-12 06:01:30.752785+00,2a01:cb14:49c:3a00:4509:3815:40ed:a27c,admin,Sekooly,Connexion valide,Lyon,France,45.748,4.85,Orange
4640,2021-04-12 06:01:26.797388+00,197.149.45.9,rakotonomenjanahary.ny_aina,Eleve,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
4639,2021-04-12 06:01:26.249149+00,,test,,Deconnexion,,,,,
4638,2021-04-12 06:01:13.396377+00,154.126.12.131,andrianandraina.maharo,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4637,2021-04-12 06:01:12.464816+00,154.126.11.90,andrianandraina.maharo,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4636,2021-04-12 06:00:29.737689+00,197.149.45.9,rakotonomenjanahary.finaritra,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
4635,2021-04-12 05:59:25.612012+00,,rakotozafy.vona,Eleve,Connexion valide,,,,,
4634,2021-04-12 05:59:24.647034+00,197.158.119.139,rakotozafy.vona,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4633,2021-04-12 05:59:17.202571+00,,rasoloarison.berthier,Prof,Deconnexion,,,,,
4632,2021-04-12 05:59:01.992407+00,197.158.119.139,,,Deconnexion,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4631,2021-04-12 05:58:49.180417+00,197.149.60.53,rakotomalala.tendry,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
4630,2021-04-12 05:58:44.828491+00,197.158.119.139,rakotozafy.vona,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4629,2021-04-12 05:58:28.104507+00,2a01:cb14:49c:3a00:4509:3815:40ed:a27c,test,Prof,Deconnexion,Lyon,France,45.748,4.85,Orange
4628,2021-04-12 05:58:05.129513+00,2a01:cb14:49c:3a00:4509:3815:40ed:a27c,test,Prof,Connexion valide,Lyon,France,45.748,4.85,Orange
4627,2021-04-12 05:57:57.187488+00,2a01:cb14:49c:3a00:4509:3815:40ed:a27c,admin,Sekooly,Deconnexion,Lyon,France,45.748,4.85,Orange
4626,2021-04-12 05:57:51.160306+00,154.126.113.102,rasoloarison.berthier,Prof,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4625,2021-04-12 05:57:24.931821+00,154.126.113.102,ramiandriray.pierrot,Directeur Pédagogique,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4624,2021-04-12 05:57:18.927241+00,197.158.119.139,rakotozafy.vona,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4623,2021-04-12 05:57:13.587291+00,,andriatsimatahomanana.ranty,Eleve,Connexion valide,,,,,
4622,2021-04-12 05:57:03.535589+00,197.158.85.49,andriamihaja.warren,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4621,2021-04-12 05:57:03.147283+00,197.158.119.139,rakotozafy.vona,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4620,2021-04-12 05:56:50.639599+00,41.74.209.122,soavindrazana.aurelie,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Orange Madagascar
4619,2021-04-12 05:56:37.548796+00,197.149.38.171,jaosolo.berthin,Prof,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
4618,2021-04-12 05:56:14.618897+00,197.158.119.139,rakotozafy.vona,,Identifiant 'rakotozafy.vona' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4617,2021-04-12 05:56:12.900081+00,41.74.209.122,soavindrazana.aurelie,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Orange Madagascar
4616,2021-04-12 05:56:05.490473+00,2a01:cb14:49c:3a00:4509:3815:40ed:a27c,test,Prof,Connexion valide,Lyon,France,45.748,4.85,Orange
4615,2021-04-12 05:55:34.647988+00,41.207.56.235,ralambosoa.fano,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
4614,2021-04-12 05:55:34.047705+00,197.149.38.171,jaosolo.berthin,Prof,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
4613,2021-04-12 05:55:28.798512+00,41.207.56.235,ralambosoa.fano,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
4612,2021-04-12 05:55:25.216692+00,2a01:cb14:49c:3a00:4509:3815:40ed:a27c,test,Prof,Deconnexion,Lyon,France,45.748,4.85,Orange
4611,2021-04-12 05:55:17.509284+00,197.158.119.145,rahamefy.arena,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4610,2021-04-12 05:55:11.747979+00,197.158.119.139,rakotozafy.vona,,L'identifiant et le code d'accès ne peuvent pas être vides pour vous connecter.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4609,2021-04-12 05:55:07.251462+00,2a01:cb14:49c:3a00:4509:3815:40ed:a27c,test,Prof,Connexion valide,Lyon,France,45.748,4.85,Orange
4608,2021-04-12 05:55:04.019617+00,2a01:cb14:49c:3a00:4509:3815:40ed:a27c,admin3,Sekooly,Deconnexion,Lyon,France,45.748,4.85,Orange
4607,2021-04-12 05:54:37.22031+00,197.149.38.171,0345387406,,Identifiant '0345387406' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
4606,2021-04-12 05:54:20.228743+00,197.158.119.139,01/01/2005,,Identifiant '01/01/2005' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4605,2021-04-12 05:53:58.063763+00,197.158.119.139,colhibiscus3a12@gmail.com,,Identifiant 'colhibiscus3a12@gmail.com' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4604,2021-04-12 05:53:56.879231+00,197.158.119.145,rahamefy.arena,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4603,2021-04-12 05:53:40.151401+00,197.149.15.64,rakotonirainy.onimampionona,Prof,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
4602,2021-04-12 05:53:33.417671+00,154.126.113.102,ramiandriray.pierrot,Directeur Pédagogique,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4601,2021-04-12 05:52:45.294672+00,154.126.12.91,andriatsimatahomanana.mihampitsoa,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4600,2021-04-12 05:51:39.746703+00,197.149.38.171,yuhai.mélinah,,Identifiant 'yuhai.mélinah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
4599,2021-04-12 05:51:26.803954+00,197.159.145.20,ramboasolo.axel,Eleve,Connexion valide,Antananarivo,Madagascar,,,Orange Madagascar
4598,2021-04-12 05:50:36.103926+00,197.159.145.20,ramboasolo.axel,Eleve,Deconnexion,Antananarivo,Madagascar,,,Orange Madagascar
4597,2021-04-12 05:50:52.709947+00,41.207.60.18,cerence.willys,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
4596,2021-04-12 05:50:36.103926+00,197.159.145.20,ramboasolo.axel,Eleve,Connexion valide,Antananarivo,Madagascar,,,Orange Madagascar
4595,2021-04-12 05:50:26.976649+00,197.149.38.171,yuhai.mélinah,,Identifiant 'yuhai.mélinah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
4594,2021-04-12 05:50:21.547477+00,197.149.38.171,yu hai.mélinah,,Identifiant 'yu hai.mélinah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
4593,2021-04-12 05:50:10.031111+00,197.149.38.171,yuhai.mélina,,Identifiant 'yuhai.mélina' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
4592,2021-04-12 05:50:09.117349+00,154.126.113.102,rafaralahy.andry,Prof,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4591,2021-04-12 05:49:59.265025+00,197.149.38.171,yuhai.melinah,,Identifiant 'yuhai.melinah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
4590,2021-04-12 05:49:54.914835+00,197.149.38.171,yuhai.mélinah,,Identifiant 'yuhai.mélinah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
4589,2021-04-12 05:49:51.758965+00,197.159.145.20,ramboasolo.axel,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Orange Madagascar
4588,2021-04-12 05:49:42.168533+00,154.126.113.102,ramiandriray.pierrot,Directeur Pédagogique,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4587,2021-04-12 05:49:39.029308+00,197.158.119.154,manoarisoa.miantsa_laurena,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4586,2021-04-12 05:49:31.052769+00,197.149.38.171,yuhai.melinah,,Identifiant 'yuhai.melinah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
4585,2021-04-12 05:49:20.223916+00,197.158.119.154,manoariosoa.miantsa_laurena,,Identifiant 'manoariosoa.miantsa_laurena' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4584,2021-04-12 05:49:10.118843+00,197.149.38.171,yuhai.mélinah,,Identifiant 'yuhai.mélinah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
4583,2021-04-12 05:49:02.498919+00,197.158.119.154,miantsa_laurena,,Identifiant 'miantsa_laurena' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
4582,2021-04-12 05:48:28.303661+00,154.126.12.30,soavindrazana.aurelie,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4581,2021-04-12 05:48:13.32404+00,154.126.11.90,rabarijaona.matiaharivony,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4580,2021-04-12 05:47:10.405995+00,154.126.12.30,soavindrazana.aurelie,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4579,2021-04-12 05:46:29.281354+00,,rafaralahy.andry,Prof,Deconnexion,,,,,
4578,2021-04-12 05:46:12.605361+00,154.126.12.30,ramiandrisoa.angelo,Eleve,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4577,2021-04-12 05:45:59.621998+00,,rabearison.tonny,Eleve,Connexion valide,,,,,
4576,2021-04-12 05:45:59.333986+00,197.159.145.20,ramboasolo.axel,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Orange Madagascar
4575,2021-04-12 05:45:47.349792+00,37.165.124.77,admin,Sekooly,Connexion valide,Louverne,France,48.1206,-0.7122,Free Mobile SAS
4574,2021-04-12 05:45:43.897308+00,154.126.11.185,raveloson christina diamondra,,Identifiant 'raveloson christina diamondra' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4573,2021-04-12 05:45:42.793222+00,37.165.124.77,admin,Sekooly,Deconnexion,Louverne,France,48.1206,-0.7122,Free Mobile SAS
4572,2021-04-12 05:45:36.46458+00,154.126.12.91,andriatsimatahomanana.ranty,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4571,2021-04-12 05:45:10.88201+00,154.126.10.18,rabearison.tonny,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4570,2021-04-12 05:44:49.709693+00,,ramiandriray.pierrot,Directeur Pédagogique,Connexion valide,,,,,
4569,2021-04-12 05:44:42.825361+00,154.126.10.18,rabearison.tonny,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4568,2021-04-12 05:44:38.31363+00,,ramboasolo.axel,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,,,,,
4567,2021-04-12 05:44:28.375315+00,154.126.113.102,razakambinintsoa_baje.laurie,,Identifiant 'razakambinintsoa_baje.laurie' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
4566,2021-04-12 05:44:27.492338+00,197.149.22.98,rivonjaka.herihaja,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Telecom-Malagasy
4565,2021-04-12 05:44:16.374123+00,,ramanantsitohaina.emilie,Eleve,Connexion valide,,,,,
4564,2021-04-12 05:44:14.372945+00,197.159.145.20,ramboasolo.axel,,Identifiant 'ramboasolo.axel' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Orange Madagascar
4563,2021-04-12 05:44:01.817225+00,154.126.113.102,ramiandriray.pierrot,Directeur Pédagogique,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
